id_municipio,nome,sigla_uf,id_uf,regiao,ano,indicador_lag1,indicador_lag2,tendencia_historica,gap_historico_vs_meta_municipio,gap_historico_vs_meta_nacional,meta_municipio,meta_nacional,quantidade_matriculas,PIB_per_capita,IDHM,indicador_alfabetizacao,meta_atingida,target_meta_atingida
1101594,MUNICIPIO_RO_1594,RO,11,Norte,2022,76.98,,,-1.28,20.98,78.26,56.0,343,74379.78,0.857,76.67,True,1
1101594,MUNICIPIO_RO_1594,RO,11,Norte,2023,76.67,76.98,-0.31,-0.46,16.67,77.13,60.0,343,74379.78,0.857,78.67,True,1
1101594,MUNICIPIO_RO_1594,RO,11,Norte,2024,78.67,76.67,2.0,-1.19,13.67,79.86,65.0,343,74379.78,0.857,81.4,True,1
1101621,MUNICIPIO_RO_1621,RO,11,Norte,2022,56.34,,,-0.9,0.34,57.24,56.0,5708,60565.15,0.807,62.93,True,1
1101621,MUNICIPIO_RO_1621,RO,11,Norte,2023,62.93,56.34,6.59,-0.05,2.93,62.98,60.0,5708,60565.15,0.807,63.51,True,1
1101621,MUNICIPIO_RO_1621,RO,11,Norte,2024,63.51,62.93,0.58,2.6,-1.49,60.91,65.0,5708,60565.15,0.807,64.08,True,1
1101648,MUNICIPIO_RO_1648,RO,11,Norte,2022,69.24,,,4.55,13.24,64.69,56.0,1092,62963.28,0.758,79.41,True,1
1101648,MUNICIPIO_RO_1648,RO,11,Norte,2023,79.41,69.24,10.17,11.11,19.41,68.3,60.0,1092,62963.28,0.758,83.02,True,1
1101648,MUNICIPIO_RO_1648,RO,11,Norte,2024,83.02,79.41,3.61,13.47,18.02,69.55,65.0,1092,62963.28,0.758,83.42,True,1
1101675,MUNICIPIO_RO_1675,RO,11,Norte,2022,56.91,,,-4.54,0.91,61.45,56.0,1067,38957.94,0.78,61.15,True,1
1101675,MUNICIPIO_RO_1675,RO,11,Norte,2023,61.15,56.91,4.24,-2.85,1.15,64.0,60.0,1067,38957.94,0.78,68.59,True,1
1101675,MUNICIPIO_RO_1675,RO,11,Norte,2024,68.59,61.15,7.44,4.46,3.59,64.13,65.0,1067,38957.94,0.78,70.65,True,1
1101702,MUNICIPIO_RO_1702,RO,11,Norte,2022,52.36,,,-1.44,-3.64,53.8,56.0,1586,45478.63,0.76,58.29,True,1
1101702,MUNICIPIO_RO_1702,RO,11,Norte,2023,58.29,52.36,5.93,2.1,-1.71,56.19,60.0,1586,45478.63,0.76,62.16,True,1
1101702,MUNICIPIO_RO_1702,RO,11,Norte,2024,62.16,58.29,3.87,4.1,-2.84,58.06,65.0,1586,45478.63,0.76,65.03,True,1
1101729,MUNICIPIO_RO_1729,RO,11,Norte,2022,55.47,,,-4.3,-0.53,59.77,56.0,972,65202.51,0.779,55.74,True,1
1101729,MUNICIPIO_RO_1729,RO,11,Norte,2023,55.74,55.47,0.27,-2.87,-4.26,58.61,60.0,972,65202.51,0.779,58.39,True,1
1101729,MUNICIPIO_RO_1729,RO,11,Norte,2024,58.39,55.74,2.65,-5.2,-6.61,63.59,65.0,972,65202.51,0.779,62.34,True,1
1101756,MUNICIPIO_RO_1756,RO,11,Norte,2022,66.02,,,2.51,10.02,63.51,56.0,1142,66526.58,0.822,68.11,True,1
1101756,MUNICIPIO_RO_1756,RO,11,Norte,2023,68.11,66.02,2.09,0.28,8.11,67.83,60.0,1142,66526.58,0.822,67.23,True,1
1101756,MUNICIPIO_RO_1756,RO,11,Norte,2024,67.23,68.11,-0.88,-2.57,2.23,69.8,65.0,1142,66526.58,0.822,67.49,True,1
1101783,MUNICIPIO_RO_1783,RO,11,Norte,2022,56.11,,,-0.98,0.11,57.09,56.0,4115,86800.97,0.797,58.33,True,1
1101783,MUNICIPIO_RO_1783,RO,11,Norte,2023,58.33,56.11,2.22,-2.38,-1.67,60.71,60.0,4115,86800.97,0.797,54.17,True,1
1101783,MUNICIPIO_RO_1783,RO,11,Norte,2024,54.17,58.33,-4.16,-9.44,-10.83,63.61,65.0,4115,86800.97,0.797,57.78,True,1
1101810,MUNICIPIO_RO_1810,RO,11,Norte,2022,67.66,,,3.18,11.66,64.48,56.0,118,60576.1,0.796,68.42,True,1
1101810,MUNICIPIO_RO_1810,RO,11,Norte,2023,68.42,67.66,0.76,-2.46,8.42,70.88,60.0,118,60576.1,0.796,65.8,True,1
1101810,MUNICIPIO_RO_1810,RO,11,Norte,2024,65.8,68.42,-2.62,-2.44,0.8,68.24,65.0,118,60576.1,0.796,67.06,True,1
1101837,MUNICIPIO_RO_1837,RO,11,Norte,2022,66.73,,,2.53,10.73,64.2,56.0,13916,35825.7,0.812,66.71,True,1
1101837,MUNICIPIO_RO_1837,RO,11,Norte,2023,66.71,66.73,-0.02,-2.1,6.71,68.81,60.0,13916,35825.7,0.812,63.78,True,1
1101837,MUNICIPIO_RO_1837,RO,11,Norte,2024,63.78,66.71,-2.93,-3.4,-1.22,67.18,65.0,13916,35825.7,0.812,65.86,True,1
1101864,MUNICIPIO_RO_1864,RO,11,Norte,2022,55.34,,,-1.03,-0.66,56.37,56.0,457,89954.64,0.672,59.66,True,1
1101864,MUNICIPIO_RO_1864,RO,11,Norte,2023,59.66,55.34,4.32,4.07,-0.34,55.59,60.0,457,89954.64,0.672,65.08,True,1
1101864,MUNICIPIO_RO_1864,RO,11,Norte,2024,65.08,59.66,5.42,5.2,0.08,59.88,65.0,457,89954.64,0.672,65.59,True,1
1101891,MUNICIPIO_RO_1891,RO,11,Norte,2022,55.91,,,-1.42,-0.09,57.33,56.0,3130,47181.6,0.736,55.89,True,1
1101891,MUNICIPIO_RO_1891,RO,11,Norte,2023,55.89,55.91,-0.02,-2.33,-4.11,58.22,60.0,3130,47181.6,0.736,57.4,True,1
1101891,MUNICIPIO_RO_1891,RO,11,Norte,2024,57.4,55.89,1.51,-2.4,-7.6,59.8,65.0,3130,47181.6,0.736,60.52,True,1
1101918,MUNICIPIO_RO_1918,RO,11,Norte,2022,60.43,,,2.98,4.43,57.45,56.0,550,30221.07,0.757,60.32,True,1
1101918,MUNICIPIO_RO_1918,RO,11,Norte,2023,60.32,60.43,-0.11,0.87,0.32,59.45,60.0,550,30221.07,0.757,62.88,True,1
1101918,MUNICIPIO_RO_1918,RO,11,Norte,2024,62.88,60.32,2.56,5.03,-2.12,57.85,65.0,550,30221.07,0.757,65.67,True,1
1101945,MUNICIPIO_RO_1945,RO,11,Norte,2022,54.91,,,-0.06,-1.09,54.97,56.0,5393,63140.09,0.757,56.19,True,1
1101945,MUNICIPIO_RO_1945,RO,11,Norte,2023,56.19,54.91,1.28,0.31,-3.81,55.88,60.0,5393,63140.09,0.757,55.12,True,1
1101945,MUNICIPIO_RO_1945,RO,11,Norte,2024,55.12,56.19,-1.07,-1.56,-9.88,56.68,65.0,5393,63140.09,0.757,56.03,True,1
1101972,MUNICIPIO_RO_1972,RO,11,Norte,2022,64.58,,,3.12,8.58,61.46,56.0,118,84268.11,0.778,73.43,True,1
1101972,MUNICIPIO_RO_1972,RO,11,Norte,2023,73.43,64.58,8.85,8.6,13.43,64.83,60.0,118,84268.11,0.778,71.88,True,1
1101972,MUNICIPIO_RO_1972,RO,11,Norte,2024,71.88,73.43,-1.55,3.32,6.88,68.56,65.0,118,84268.11,0.778,73.89,True,1
1101999,MUNICIPIO_RO_1999,RO,11,Norte,2022,73.69,,,-1.82,17.69,75.51,56.0,1371,58173.22,0.839,72.05,True,1
1101999,MUNICIPIO_RO_1999,RO,11,Norte,2023,72.05,73.69,-1.64,-6.32,12.05,78.37,60.0,1371,58173.22,0.839,76.61,True,1
1101999,MUNICIPIO_RO_1999,RO,11,Norte,2024,76.61,72.05,4.56,0.36,11.61,76.25,65.0,1371,58173.22,0.839,78.45,True,1
1102026,MUNICIPIO_RO_2026,RO,11,Norte,2022,77.53,,,1.83,21.53,75.7,56.0,74,41090.36,0.845,81.96,True,1
1102026,MUNICIPIO_RO_2026,RO,11,Norte,2023,81.96,77.53,4.43,4.08,21.96,77.88,60.0,74,41090.36,0.845,85.71,True,1
1102026,MUNICIPIO_RO_2026,RO,11,Norte,2024,85.71,81.96,3.75,5.08,20.71,80.63,65.0,74,41090.36,0.845,81.3,True,1
1102053,MUNICIPIO_RO_2053,RO,11,Norte,2022,68.76,,,3.51,12.76,65.25,56.0,4921,94003.51,0.793,73.76,True,1
1102053,MUNICIPIO_RO_2053,RO,11,Norte,2023,73.76,68.76,5.0,6.46,13.76,67.3,60.0,4921,94003.51,0.793,80.83,True,1
1102053,MUNICIPIO_RO_2053,RO,11,Norte,2024,80.83,73.76,7.07,14.59,15.83,66.24,65.0,4921,94003.51,0.793,84.61,True,1
1102080,MUNICIPIO_RO_2080,RO,11,Norte,2022,64.37,,,-2.0,8.37,66.37,56.0,415,82097.35,0.8,67.67,True,1
1102080,MUNICIPIO_RO_2080,RO,11,Norte,2023,67.67,64.37,3.3,-0.79,7.67,68.46,60.0,415,82097.35,0.8,69.96,True,1
1102080,MUNICIPIO_RO_2080,RO,11,Norte,2024,69.96,67.67,2.29,-3.18,4.96,73.14,65.0,415,82097.35,0.8,78.57,True,1
1102107,MUNICIPIO_RO_2107,RO,11,Norte,2022,61.77,,,-2.85,5.77,64.62,56.0,1546,70314.73,0.815,69.24,True,1
1102107,MUNICIPIO_RO_2107,RO,11,Norte,2023,69.24,61.77,7.47,-0.6,9.24,69.84,60.0,1546,70314.73,0.815,71.03,True,1
1102107,MUNICIPIO_RO_2107,RO,11,Norte,2024,71.03,69.24,1.79,1.03,6.03,70.0,65.0,1546,70314.73,0.815,72.21,True,1
1102134,MUNICIPIO_RO_2134,RO,11,Norte,2022,50.16,,,0.52,-5.84,49.64,56.0,1225,31482.58,0.743,55.37,True,1
1102134,MUNICIPIO_RO_2134,RO,11,Norte,2023,55.37,50.16,5.21,5.16,-4.63,50.21,60.0,1225,31482.58,0.743,53.7,True,1
1102134,MUNICIPIO_RO_2134,RO,11,Norte,2024,53.7,55.37,-1.67,0.69,-11.3,53.01,65.0,1225,31482.58,0.743,53.56,True,1
1102161,MUNICIPIO_RO_2161,RO,11,Norte,2022,55.12,,,-1.65,-0.88,56.77,56.0,2889,16874.0,0.798,51.57,True,1
1102161,MUNICIPIO_RO_2161,RO,11,Norte,2023,51.57,55.12,-3.55,-2.89,-8.43,54.46,60.0,2889,16874.0,0.798,52.8,True,1
1102161,MUNICIPIO_RO_2161,RO,11,Norte,2024,52.8,51.57,1.23,-6.89,-12.2,59.69,65.0,2889,16874.0,0.798,52.63,True,1
1102188,MUNICIPIO_RO_2188,RO,11,Norte,2022,63.62,,,-0.01,7.62,63.63,56.0,1536,16060.49,0.817,63.29,True,1
1102188,MUNICIPIO_RO_2188,RO,11,Norte,2023,63.29,63.62,-0.33,-4.0,3.29,67.29,60.0,1536,16060.49,0.817,62.15,True,1
1102188,MUNICIPIO_RO_2188,RO,11,Norte,2024,62.15,63.29,-1.14,-7.0,-2.85,69.15,65.0,1536,16060.49,0.817,62.52,True,1
1102215,MUNICIPIO_RO_2215,RO,11,Norte,2022,71.03,,,2.24,15.03,68.79,56.0,1113,48443.94,0.807,76.98,True,1
1102215,MUNICIPIO_RO_2215,RO,11,Norte,2023,76.98,71.03,5.95,5.86,16.98,71.12,60.0,1113,48443.94,0.807,80.81,True,1
1102215,MUNICIPIO_RO_2215,RO,11,Norte,2024,80.81,76.98,3.83,5.69,15.81,75.12,65.0,1113,48443.94,0.807,85.59,True,1
1102242,MUNICIPIO_RO_2242,RO,11,Norte,2022,65.71,,,-2.08,9.71,67.79,56.0,8413,75343.86,0.79,65.05,True,1
1102242,MUNICIPIO_RO_2242,RO,11,Norte,2023,65.05,65.71,-0.66,-2.4,5.05,67.45,60.0,8413,75343.86,0.79,61.23,True,1
1102242,MUNICIPIO_RO_2242,RO,11,Norte,2024,61.23,65.05,-3.82,-9.08,-3.77,70.31,65.0,8413,75343.86,0.79,61.15,True,1
1102269,MUNICIPIO_RO_2269,RO,11,Norte,2022,67.34,,,0.86,11.34,66.48,56.0,225,14207.82,0.829,70.43,True,1
1102269,MUNICIPIO_RO_2269,RO,11,Norte,2023,70.43,67.34,3.09,-1.56,10.43,71.99,60.0,225,14207.82,0.829,74.22,True,1
1102269,MUNICIPIO_RO_2269,RO,11,Norte,2024,74.22,70.43,3.79,-0.72,9.22,74.94,65.0,225,14207.82,0.829,80.41,True,1
1102296,MUNICIPIO_RO_2296,RO,11,Norte,2022,50.63,,,-6.61,-5.37,57.24,56.0,6439,93566.6,0.738,41.64,False,0
1102296,MUNICIPIO_RO_2296,RO,11,Norte,2023,41.64,50.63,-8.99,-14.08,-18.36,55.72,60.0,6439,93566.6,0.738,44.38,False,0
1102296,MUNICIPIO_RO_2296,RO,11,Norte,2024,44.38,41.64,2.74,-15.23,-20.62,59.61,65.0,6439,93566.6,0.738,41.98,False,0
1102323,MUNICIPIO_RO_2323,RO,11,Norte,2022,61.04,,,2.97,5.04,58.07,56.0,90,28313.34,0.81,61.46,True,1
1102323,MUNICIPIO_RO_2323,RO,11,Norte,2023,61.46,61.04,0.42,0.35,1.46,61.11,60.0,90,28313.34,0.81,63.77,True,1
1102323,MUNICIPIO_RO_2323,RO,11,Norte,2024,63.77,61.46,2.31,-0.06,-1.23,63.83,65.0,90,28313.34,0.81,63.14,True,1
1102350,MUNICIPIO_RO_2350,RO,11,Norte,2022,55.11,,,-4.37,-0.89,59.48,56.0,992,34208.08,0.776,55.96,True,1
1102350,MUNICIPIO_RO_2350,RO,11,Norte,2023,55.96,55.11,0.85,-4.37,-4.04,60.33,60.0,992,34208.08,0.776,57.11,True,1
1102350,MUNICIPIO_RO_2350,RO,11,Norte,2024,57.11,55.96,1.15,-7.85,-7.89,64.96,65.0,992,34208.08,0.776,56.98,True,1
1102377,MUNICIPIO_RO_2377,RO,11,Norte,2022,74.66,,,-1.03,18.66,75.69,56.0,12204,30506.78,0.88,73.67,True,1
1102377,MUNICIPIO_RO_2377,RO,11,Norte,2023,73.67,74.66,-0.99,-2.4,13.67,76.07,60.0,12204,30506.78,0.88,75.53,True,1
1102377,MUNICIPIO_RO_2377,RO,11,Norte,2024,75.53,73.67,1.86,-3.77,10.53,79.3,65.0,12204,30506.78,0.88,77.93,True,1
1102404,MUNICIPIO_RO_2404,RO,11,Norte,2022,58.46,,,-0.63,2.46,59.09,56.0,552,52804.69,0.867,64.97,True,1
1102404,MUNICIPIO_RO_2404,RO,11,Norte,2023,64.97,58.46,6.51,3.13,4.97,61.84,60.0,552,52804.69,0.867,62.85,True,1
1102404,MUNICIPIO_RO_2404,RO,11,Norte,2024,62.85,64.97,-2.12,-1.74,-2.15,64.59,65.0,552,52804.69,0.867,67.76,True,1
1102431,MUNICIPIO_RO_2431,RO,11,Norte,2022,62.43,,,5.85,6.43,56.58,56.0,1425,21186.02,0.794,61.51,True,1
1102431,MUNICIPIO_RO_2431,RO,11,Norte,2023,61.51,62.43,-0.92,3.12,1.51,58.39,60.0,1425,21186.02,0.794,58.72,True,1
1102431,MUNICIPIO_RO_2431,RO,11,Norte,2024,58.72,61.51,-2.79,-1.99,-6.28,60.71,65.0,1425,21186.02,0.794,62.27,True,1
1102458,MUNICIPIO_RO_2458,RO,11,Norte,2022,64.69,,,-1.25,8.69,65.94,56.0,1829,33493.36,0.823,63.9,True,1
1102458,MUNICIPIO_RO_2458,RO,11,Norte,2023,63.9,64.69,-0.79,-2.04,3.9,65.94,60.0,1829,33493.36,0.823,63.04,True,1
1102458,MUNICIPIO_RO_2458,RO,11,Norte,2024,63.04,63.9,-0.86,-7.55,-1.96,70.59,65.0,1829,33493.36,0.823,66.14,True,1
1102485,MUNICIPIO_RO_2485,RO,11,Norte,2022,57.19,,,0.47,1.19,56.72,56.0,3453,32319.92,0.738,66.14,True,1
1102485,MUNICIPIO_RO_2485,RO,11,Norte,2023,66.14,57.19,8.95,7.92,6.14,58.22,60.0,3453,32319.92,0.738,72.24,True,1
1102485,MUNICIPIO_RO_2485,RO,11,Norte,2024,72.24,66.14,6.1,9.78,7.24,62.46,65.0,3453,32319.92,0.738,76.91,True,1
1102512,MUNICIPIO_RO_2512,RO,11,Norte,2022,61.29,,,-6.93,5.29,68.22,56.0,104,46641.65,0.78,68.01,True,1
1102512,MUNICIPIO_RO_2512,RO,11,Norte,2023,68.01,61.29,6.72,0.29,8.01,67.72,60.0,104,46641.65,0.78,64.14,True,1
1102512,MUNICIPIO_RO_2512,RO,11,Norte,2024,64.14,68.01,-3.87,-4.43,-0.86,68.57,65.0,104,46641.65,0.78,62.77,True,1
1102539,MUNICIPIO_RO_2539,RO,11,Norte,2022,61.27,,,-1.08,5.27,62.35,56.0,118,29504.15,0.826,59.13,True,1
1102539,MUNICIPIO_RO_2539,RO,11,Norte,2023,59.13,61.27,-2.14,-6.12,-0.87,65.25,60.0,118,29504.15,0.826,64.81,True,1
1102539,MUNICIPIO_RO_2539,RO,11,Norte,2024,64.81,59.13,5.68,0.26,-0.19,64.55,65.0,118,29504.15,0.826,65.24,True,1
1102566,MUNICIPIO_RO_2566,RO,11,Norte,2022,61.53,,,0.97,5.53,60.56,56.0,358,58187.5,0.779,68.8,True,1
1102566,MUNICIPIO_RO_2566,RO,11,Norte,2023,68.8,61.53,7.27,6.02,8.8,62.78,60.0,358,58187.5,0.779,66.17,True,1
1102566,MUNICIPIO_RO_2566,RO,11,Norte,2024,66.17,68.8,-2.63,3.69,1.17,62.48,65.0,358,58187.5,0.779,63.76,True,1
1102593,MUNICIPIO_RO_2593,RO,11,Norte,2022,70.38,,,-1.19,14.38,71.57,56.0,196,87824.88,0.861,78.35,True,1
1102593,MUNICIPIO_RO_2593,RO,11,Norte,2023,78.35,70.38,7.97,3.06,18.35,75.29,60.0,196,87824.88,0.861,80.02,True,1
1102593,MUNICIPIO_RO_2593,RO,11,Norte,2024,80.02,78.35,1.67,3.39,15.02,76.63,65.0,196,87824.88,0.861,73.48,True,1
1102620,MUNICIPIO_RO_2620,RO,11,Norte,2022,71.61,,,-6.32,15.61,77.93,56.0,831,36464.85,0.796,74.61,True,1
1102620,MUNICIPIO_RO_2620,RO,11,Norte,2023,74.61,71.61,3.0,-4.88,14.61,79.49,60.0,831,36464.85,0.796,77.75,True,1
1102620,MUNICIPIO_RO_2620,RO,11,Norte,2024,77.75,74.61,3.14,-2.19,12.75,79.94,65.0,831,36464.85,0.796,81.03,True,1
1102647,MUNICIPIO_RO_2647,RO,11,Norte,2022,60.5,,,2.04,4.5,58.46,56.0,328,24130.39,0.769,60.99,True,1
1102647,MUNICIPIO_RO_2647,RO,11,Norte,2023,60.99,60.5,0.49,-0.98,0.99,61.97,60.0,328,24130.39,0.769,68.71,True,1
1102647,MUNICIPIO_RO_2647,RO,11,Norte,2024,68.71,60.99,7.72,6.78,3.71,61.93,65.0,328,24130.39,0.769,77.49,True,1
1102674,MUNICIPIO_RO_2674,RO,11,Norte,2022,56.38,,,1.77,0.38,54.61,56.0,1460,13972.31,0.692,53.83,True,1
1102674,MUNICIPIO_RO_2674,RO,11,Norte,2023,53.83,56.38,-2.55,-1.38,-6.17,55.21,60.0,1460,13972.31,0.692,55.52,True,1
1102674,MUNICIPIO_RO_2674,RO,11,Norte,2024,55.52,53.83,1.69,-2.15,-9.48,57.67,65.0,1460,13972.31,0.692,56.0,True,1
1102701,MUNICIPIO_RO_2701,RO,11,Norte,2022,61.12,,,-3.91,5.12,65.03,56.0,922,19500.92,0.767,58.95,True,1
1102701,MUNICIPIO_RO_2701,RO,11,Norte,2023,58.95,61.12,-2.17,-5.76,-1.05,64.71,60.0,922,19500.92,0.767,57.54,True,1
1102701,MUNICIPIO_RO_2701,RO,11,Norte,2024,57.54,58.95,-1.41,-10.29,-7.46,67.83,65.0,922,19500.92,0.767,58.39,True,1
1102728,MUNICIPIO_RO_2728,RO,11,Norte,2022,74.42,,,0.42,18.42,74.0,56.0,599,83619.38,0.837,73.02,True,1
1102728,MUNICIPIO_RO_2728,RO,11,Norte,2023,73.02,74.42,-1.4,0.26,13.02,72.76,60.0,599,83619.38,0.837,83.11,True,1
1102728,MUNICIPIO_RO_2728,RO,11,Norte,2024,83.11,73.02,10.09,5.02,18.11,78.09,65.0,599,83619.38,0.837,82.53,True,1
1102755,MUNICIPIO_RO_2755,RO,11,Norte,2022,48.91,,,-0.72,-7.09,49.63,56.0,3807,69543.53,0.67,53.56,True,1
1102755,MUNICIPIO_RO_2755,RO,11,Norte,2023,53.56,48.91,4.65,-1.71,-6.44,55.27,60.0,3807,69543.53,0.67,57.63,True,1
1102755,MUNICIPIO_RO_2755,RO,11,Norte,2024,57.63,53.56,4.07,-0.05,-7.37,57.68,65.0,3807,69543.53,0.67,62.34,True,1
1102782,MUNICIPIO_RO_2782,RO,11,Norte,2022,61.26,,,1.66,5.26,59.6,56.0,7598,12531.32,0.769,65.45,True,1
1102782,MUNICIPIO_RO_2782,RO,11,Norte,2023,65.45,61.26,4.19,2.4,5.45,63.05,60.0,7598,12531.32,0.769,64.26,True,1
1102782,MUNICIPIO_RO_2782,RO,11,Norte,2024,64.26,65.45,-1.19,2.62,-0.74,61.64,65.0,7598,12531.32,0.769,67.76,True,1
1102809,MUNICIPIO_RO_2809,RO,11,Norte,2022,65.68,,,2.08,9.68,63.6,56.0,6777,20783.91,0.875,69.52,True,1
1102809,MUNICIPIO_RO_2809,RO,11,Norte,2023,69.52,65.68,3.84,1.02,9.52,68.5,60.0,6777,20783.91,0.875,68.83,True,1
1102809,MUNICIPIO_RO_2809,RO,11,Norte,2024,68.83,69.52,-0.69,-0.16,3.83,68.99,65.0,6777,20783.91,0.875,74.72,True,1
1102836,MUNICIPIO_RO_2836,RO,11,Norte,2022,55.82,,,-6.09,-0.18,61.91,56.0,295,26812.2,0.835,53.58,True,1
1102836,MUNICIPIO_RO_2836,RO,11,Norte,2023,53.58,55.82,-2.24,-9.83,-6.42,63.41,60.0,295,26812.2,0.835,63.06,True,1
1102836,MUNICIPIO_RO_2836,RO,11,Norte,2024,63.06,53.58,9.48,0.62,-1.94,62.44,65.0,295,26812.2,0.835,65.96,True,1
1102863,MUNICIPIO_RO_2863,RO,11,Norte,2022,60.77,,,4.79,4.77,55.98,56.0,482,44487.73,0.832,61.6,True,1
1102863,MUNICIPIO_RO_2863,RO,11,Norte,2023,61.6,60.77,0.83,-0.16,1.6,61.76,60.0,482,44487.73,0.832,61.93,True,1
1102863,MUNICIPIO_RO_2863,RO,11,Norte,2024,61.93,61.6,0.33,-1.53,-3.07,63.46,65.0,482,44487.73,0.832,62.81,True,1
1102890,MUNICIPIO_RO_2890,RO,11,Norte,2022,46.54,,,-1.94,-9.46,48.48,56.0,1009,54200.07,0.779,50.77,True,1
1102890,MUNICIPIO_RO_2890,RO,11,Norte,2023,50.77,46.54,4.23,0.03,-9.23,50.74,60.0,1009,54200.07,0.779,55.74,True,1
1102890,MUNICIPIO_RO_2890,RO,11,Norte,2024,55.74,50.77,4.97,1.04,-9.26,54.7,65.0,1009,54200.07,0.779,54.74,True,1
1102917,MUNICIPIO_RO_2917,RO,11,Norte,2022,76.45,,,1.91,20.45,74.54,56.0,1464,28216.2,0.88,77.63,True,1
1102917,MUNICIPIO_RO_2917,RO,11,Norte,2023,77.63,76.45,1.18,0.9,17.63,76.73,60.0,1464,28216.2,0.88,77.82,True,1
1102917,MUNICIPIO_RO_2917,RO,11,Norte,2024,77.82,77.63,0.19,-0.2,12.82,78.02,65.0,1464,28216.2,0.88,80.73,True,1
1102944,MUNICIPIO_RO_2944,RO,11,Norte,2022,57.93,,,2.12,1.93,55.81,56.0,4209,32942.77,0.752,58.91,True,1
1102944,MUNICIPIO_RO_2944,RO,11,Norte,2023,58.91,57.93,0.98,-0.07,-1.09,58.98,60.0,4209,32942.77,0.752,55.28,True,1
1102944,MUNICIPIO_RO_2944,RO,11,Norte,2024,55.28,58.91,-3.63,-6.27,-9.72,61.55,65.0,4209,32942.77,0.752,62.15,True,1
1102971,MUNICIPIO_RO_2971,RO,11,Norte,2022,50.96,,,-2.81,-5.04,53.77,56.0,338,71787.25,0.691,56.65,True,1
1102971,MUNICIPIO_RO_2971,RO,11,Norte,2023,56.65,50.96,5.69,2.75,-3.35,53.9,60.0,338,71787.25,0.691,61.07,True,1
1102971,MUNICIPIO_RO_2971,RO,11,Norte,2024,61.07,56.65,4.42,6.65,-3.93,54.42,65.0,338,71787.25,0.691,61.5,True,1
1102998,MUNICIPIO_RO_2998,RO,11,Norte,2022,63.18,,,-0.71,7.18,63.89,56.0,6083,80777.12,0.781,64.36,True,1
1102998,MUNICIPIO_RO_2998,RO,11,Norte,2023,64.36,63.18,1.18,-3.2,4.36,67.56,60.0,6083,80777.12,0.781,68.93,True,1
1102998,MUNICIPIO_RO_2998,RO,11,Norte,2024,68.93,64.36,4.57,-2.52,3.93,71.45,65.0,6083,80777.12,0.781,71.09,True,1
1103025,MUNICIPIO_RO_3025,RO,11,Norte,2022,67.32,,,1.02,11.32,66.3,56.0,2926,77454.68,0.866,68.46,True,1
1103025,MUNICIPIO_RO_3025,RO,11,Norte,2023,68.46,67.32,1.14,1.76,8.46,66.7,60.0,2926,77454.68,0.866,64.04,True,1
1103025,MUNICIPIO_RO_3025,RO,11,Norte,2024,64.04,68.46,-4.42,-3.87,-0.96,67.91,65.0,2926,77454.68,0.866,66.34,True,1
1103052,MUNICIPIO_RO_3052,RO,11,Norte,2022,63.11,,,0.94,7.11,62.17,56.0,6869,13210.71,0.838,63.83,True,1
1103052,MUNICIPIO_RO_3052,RO,11,Norte,2023,63.83,63.11,0.72,-3.92,3.83,67.75,60.0,6869,13210.71,0.838,71.55,True,1
1103052,MUNICIPIO_RO_3052,RO,11,Norte,2024,71.55,63.83,7.72,2.69,6.55,68.86,65.0,6869,13210.71,0.838,76.92,True,1
1103079,MUNICIPIO_RO_3079,RO,11,Norte,2022,48.46,,,-0.23,-7.54,48.69,56.0,185,89552.42,0.731,47.7,False,0
1103079,MUNICIPIO_RO_3079,RO,11,Norte,2023,47.7,48.46,-0.76,-3.8,-12.3,51.5,60.0,185,89552.42,0.731,50.75,True,1
1103079,MUNICIPIO_RO_3079,RO,11,Norte,2024,50.75,47.7,3.05,-3.36,-14.25,54.11,65.0,185,89552.42,0.731,55.78,True,1
1103106,MUNICIPIO_RO_3106,RO,11,Norte,2022,55.84,,,1.62,-0.16,54.22,56.0,1546,48953.56,0.721,60.7,True,1
1103106,MUNICIPIO_RO_3106,RO,11,Norte,2023,60.7,55.84,4.86,5.95,0.7,54.75,60.0,1546,48953.56,0.721,67.93,True,1
1103106,MUNICIPIO_RO_3106,RO,11,Norte,2024,67.93,60.7,7.23,8.76,2.93,59.17,65.0,1546,48953.56,0.721,73.0,True,1
1103133,MUNICIPIO_RO_3133,RO,11,Norte,2022,47.07,,,-3.1,-8.93,50.17,56.0,104,36147.16,0.742,43.85,False,0
1103133,MUNICIPIO_RO_3133,RO,11,Norte,2023,43.85,47.07,-3.22,-8.32,-16.15,52.17,60.0,104,36147.16,0.742,45.24,False,0
1103133,MUNICIPIO_RO_3133,RO,11,Norte,2024,45.24,43.85,1.39,-8.88,-19.76,54.12,65.0,104,36147.16,0.742,45.25,False,0
1103160,MUNICIPIO_RO_3160,RO,11,Norte,2022,61.9,,,-3.73,5.9,65.63,56.0,476,66312.33,0.776,64.57,True,1
1103160,MUNICIPIO_RO_3160,RO,11,Norte,2023,64.57,61.9,2.67,-0.12,4.57,64.69,60.0,476,66312.33,0.776,70.69,True,1
1103160,MUNICIPIO_RO_3160,RO,11,Norte,2024,70.69,64.57,6.12,3.88,5.69,66.81,65.0,476,66312.33,0.776,78.5,True,1
1103187,MUNICIPIO_RO_3187,RO,11,Norte,2022,60.6,,,-4.9,4.6,65.5,56.0,2478,16357.08,0.777,65.12,True,1
